State_Code,District_Code,Area_Type,Age_Group,State,City,Gender,Type,Rate
24,13,Urban,80-89,GUJARAT,Amreli,Male,In seeing,20
24,13,Urban,90+,GUJARAT,Amreli,Male,In seeing,3
24,13,Urban,Age Not Stated,GUJARAT,Amreli,Male,In seeing,2
24,14,Rural,0-4,GUJARAT,Bhavnagar,Male,In seeing,70
24,14,Rural,5-9,GUJARAT,Bhavnagar,Male,In seeing,187
24,14,Rural,10-19,GUJARAT,Bhavnagar,Male,In seeing,463
24,14,Rural,20-29,GUJARAT,Bhavnagar,Male,In seeing,289
24,14,Rural,30-39,GUJARAT,Bhavnagar,Male,In seeing,255
24,14,Rural,40-49,GUJARAT,Bhavnagar,Male,In seeing,329
24,14,Rural,50-59,GUJARAT,Bhavnagar,Male,In seeing,341
24,14,Rural,60-69,GUJARAT,Bhavnagar,Male,In seeing,391
24,14,Rural,70-79,GUJARAT,Bhavnagar,Male,In seeing,326
24,14,Rural,80-89,GUJARAT,Bhavnagar,Male,In seeing,164
24,14,Rural,90+,GUJARAT,Bhavnagar,Male,In seeing,45
24,14,Rural,Age Not Stated,GUJARAT,Bhavnagar,Male,In seeing,9
24,14,Urban,0-4,GUJARAT,Bhavnagar,Male,In seeing,117
24,14,Urban,5-9,GUJARAT,Bhavnagar,Male,In seeing,135
24,14,Urban,10-19,GUJARAT,Bhavnagar,Male,In seeing,395
24,14,Urban,20-29,GUJARAT,Bhavnagar,Male,In seeing,290
24,14,Urban,30-39,GUJARAT,Bhavnagar,Male,In seeing,277
24,14,Urban,40-49,GUJARAT,Bhavnagar,Male,In seeing,270
24,14,Urban,50-59,GUJARAT,Bhavnagar,Male,In seeing,242
24,14,Urban,60-69,GUJARAT,Bhavnagar,Male,In seeing,234
24,14,Urban,70-79,GUJARAT,Bhavnagar,Male,In seeing,142
24,14,Urban,80-89,GUJARAT,Bhavnagar,Male,In seeing,57
24,14,Urban,90+,GUJARAT,Bhavnagar,Male,In seeing,12
24,14,Urban,Age Not Stated,GUJARAT,Bhavnagar,Male,In seeing,2
24,15,Rural,0-4,GUJARAT,Anand  ,Male,In seeing,70
24,15,Rural,5-9,GUJARAT,Anand  ,Male,In seeing,164
24,15,Rural,10-19,GUJARAT,Anand  ,Male,In seeing,394
24,15,Rural,20-29,GUJARAT,Anand  ,Male,In seeing,303
24,15,Rural,30-39,GUJARAT,Anand  ,Male,In seeing,287
24,15,Rural,40-49,GUJARAT,Anand  ,Male,In seeing,247
24,15,Rural,50-59,GUJARAT,Anand  ,Male,In seeing,214
24,15,Rural,60-69,GUJARAT,Anand  ,Male,In seeing,216
24,15,Rural,70-79,GUJARAT,Anand  ,Male,In seeing,114
24,15,Rural,80-89,GUJARAT,Anand  ,Male,In seeing,35
24,15,Rural,90+,GUJARAT,Anand  ,Male,In seeing,9
24,15,Rural,Age Not Stated,GUJARAT,Anand  ,Male,In seeing,8
24,15,Urban,0-4,GUJARAT,Anand  ,Male,In seeing,22
24,15,Urban,5-9,GUJARAT,Anand  ,Male,In seeing,29
24,15,Urban,10-19,GUJARAT,Anand  ,Male,In seeing,118
24,15,Urban,20-29,GUJARAT,Anand  ,Male,In seeing,93
24,15,Urban,30-39,GUJARAT,Anand  ,Male,In seeing,83
24,15,Urban,40-49,GUJARAT,Anand  ,Male,In seeing,102
24,15,Urban,50-59,GUJARAT,Anand  ,Male,In seeing,99
24,15,Urban,60-69,GUJARAT,Anand  ,Male,In seeing,60
24,15,Urban,70-79,GUJARAT,Anand  ,Male,In seeing,40
24,15,Urban,80-89,GUJARAT,Anand  ,Male,In seeing,16
24,15,Urban,90+,GUJARAT,Anand  ,Male,In seeing,3
24,15,Urban,Age Not Stated,GUJARAT,Anand  ,Male,In seeing,5
24,16,Rural,0-4,GUJARAT,Kheda,Male,In seeing,143
24,16,Rural,5-9,GUJARAT,Kheda,Male,In seeing,225
24,16,Rural,10-19,GUJARAT,Kheda,Male,In seeing,565
24,16,Rural,20-29,GUJARAT,Kheda,Male,In seeing,443
24,16,Rural,30-39,GUJARAT,Kheda,Male,In seeing,332
24,16,Rural,40-49,GUJARAT,Kheda,Male,In seeing,304
24,16,Rural,50-59,GUJARAT,Kheda,Male,In seeing,258
24,16,Rural,60-69,GUJARAT,Kheda,Male,In seeing,225
24,16,Rural,70-79,GUJARAT,Kheda,Male,In seeing,138
24,16,Rural,80-89,GUJARAT,Kheda,Male,In seeing,40
24,16,Rural,90+,GUJARAT,Kheda,Male,In seeing,17
24,16,Rural,Age Not Stated,GUJARAT,Kheda,Male,In seeing,24
24,16,Urban,0-4,GUJARAT,Kheda,Male,In seeing,52
24,16,Urban,5-9,GUJARAT,Kheda,Male,In seeing,69
24,16,Urban,10-19,GUJARAT,Kheda,Male,In seeing,131
24,16,Urban,20-29,GUJARAT,Kheda,Male,In seeing,135
24,16,Urban,30-39,GUJARAT,Kheda,Male,In seeing,108
24,16,Urban,40-49,GUJARAT,Kheda,Male,In seeing,124
24,16,Urban,50-59,GUJARAT,Kheda,Male,In seeing,103
24,16,Urban,60-69,GUJARAT,Kheda,Male,In seeing,70
24,16,Urban,70-79,GUJARAT,Kheda,Male,In seeing,51
24,16,Urban,80-89,GUJARAT,Kheda,Male,In seeing,10
