State_Code,District_Code,Area_Type,Age_Group,State,City,Gender,Type,Rate
30,1,Urban,40-49, GOA, North Goa,Female,In movement,34
30,1,Urban,50-59, GOA, North Goa,Female,In movement,45
30,1,Urban,60-69, GOA, North Goa,Female,In movement,55
30,1,Urban,70-79, GOA, North Goa,Female,In movement,45
30,1,Urban,80-89, GOA, North Goa,Female,In movement,29
30,1,Urban,90+, GOA, North Goa,Female,In movement,2
30,1,Urban,Age not stated, GOA, North Goa,Female,In movement,1
30,2,Rural,0-4, GOA, South Goa,Female,In movement,2
30,2,Rural,5-9, GOA, South Goa,Female,In movement,13
30,2,Rural,10-19, GOA, South Goa,Female,In movement,66
30,2,Rural,20-29, GOA, South Goa,Female,In movement,72
30,2,Rural,30-39, GOA, South Goa,Female,In movement,37
30,2,Rural,40-49, GOA, South Goa,Female,In movement,38
30,2,Rural,50-59, GOA, South Goa,Female,In movement,39
30,2,Rural,60-69, GOA, South Goa,Female,In movement,55
30,2,Rural,70-79, GOA, South Goa,Female,In movement,61
30,2,Rural,80-89, GOA, South Goa,Female,In movement,29
30,2,Rural,90+, GOA, South Goa,Female,In movement,8
30,2,Rural,Age not stated, GOA, South Goa,Female,In movement,0
30,2,Urban,0-4, GOA, South Goa,Female,In movement,15
30,2,Urban,5-9, GOA, South Goa,Female,In movement,27
30,2,Urban,10-19, GOA, South Goa,Female,In movement,46
30,2,Urban,20-29, GOA, South Goa,Female,In movement,75
30,2,Urban,30-39, GOA, South Goa,Female,In movement,56
30,2,Urban,40-49, GOA, South Goa,Female,In movement,43
30,2,Urban,50-59, GOA, South Goa,Female,In movement,48
30,2,Urban,60-69, GOA, South Goa,Female,In movement,54
30,2,Urban,70-79, GOA, South Goa,Female,In movement,46
30,2,Urban,80-89, GOA, South Goa,Female,In movement,31
30,2,Urban,90+, GOA, South Goa,Female,In movement,6
30,2,Urban,Age not stated, GOA, South Goa,Female,In movement,0
30,1,Rural,0-4, GOA, North Goa,Male,Mental,6
30,1,Rural,5-9, GOA, North Goa,Male,Mental,39
30,1,Rural,10-19, GOA, North Goa,Male,Mental,155
30,1,Rural,20-29, GOA, North Goa,Male,Mental,151
30,1,Rural,30-39, GOA, North Goa,Male,Mental,143
30,1,Rural,40-49, GOA, North Goa,Male,Mental,105
30,1,Rural,50-59, GOA, North Goa,Male,Mental,72
30,1,Rural,60-69, GOA, North Goa,Male,Mental,34
30,1,Rural,70-79, GOA, North Goa,Male,Mental,9
30,1,Rural,80-89, GOA, North Goa,Male,Mental,8
30,1,Rural,90+, GOA, North Goa,Male,Mental,1
30,1,Rural,Age not stated, GOA, North Goa,Male,Mental,0
30,1,Urban,0-4, GOA, North Goa,Male,Mental,11
30,1,Urban,5-9, GOA, North Goa,Male,Mental,27
30,1,Urban,10-19, GOA, North Goa,Male,Mental,78
30,1,Urban,20-29, GOA, North Goa,Male,Mental,119
30,1,Urban,30-39, GOA, North Goa,Male,Mental,92
30,1,Urban,40-49, GOA, North Goa,Male,Mental,86
30,1,Urban,50-59, GOA, North Goa,Male,Mental,59
30,1,Urban,60-69, GOA, North Goa,Male,Mental,26
30,1,Urban,70-79, GOA, North Goa,Male,Mental,14
30,1,Urban,80-89, GOA, North Goa,Male,Mental,4
30,1,Urban,90+, GOA, North Goa,Male,Mental,1
30,1,Urban,Age not stated, GOA, North Goa,Male,Mental,0
30,2,Rural,0-4, GOA, South Goa,Male,Mental,5
30,2,Rural,5-9, GOA, South Goa,Male,Mental,21
30,2,Rural,10-19, GOA, South Goa,Male,Mental,69
30,2,Rural,20-29, GOA, South Goa,Male,Mental,72
30,2,Rural,30-39, GOA, South Goa,Male,Mental,70
30,2,Rural,40-49, GOA, South Goa,Male,Mental,61
30,2,Rural,50-59, GOA, South Goa,Male,Mental,35
30,2,Rural,60-69, GOA, South Goa,Male,Mental,21
30,2,Rural,70-79, GOA, South Goa,Male,Mental,4
30,2,Rural,80-89, GOA, South Goa,Male,Mental,2
30,2,Rural,90+, GOA, South Goa,Male,Mental,0
30,2,Rural,Age not stated, GOA, South Goa,Male,Mental,0
30,2,Urban,0-4, GOA, South Goa,Male,Mental,6
30,2,Urban,5-9, GOA, South Goa,Male,Mental,28
30,2,Urban,10-19, GOA, South Goa,Male,Mental,69
30,2,Urban,20-29, GOA, South Goa,Male,Mental,99
