Table Name,State Code,District Code,Tehsil Code,Area Name,Total/ Rural/ Urban,Age-group,Type of disablity - In seeing - Males,Type of disablity - In seeing - Females,Type of disablity - In speech - Males,Type of disablity - In speech - Females,Type of disablity - In hearing - Males,Type of disablity - In hearing - Females,Type of disablity - In movement - Males,Type of disablity - In movement - Females,Type of disablity - Mental - Males,Type of disablity - Mental - Females
C4920,20,3,0,District - Chatra *  03,Urban,20-29,19,21,8,1,2,2,19,13,20,9
C4920,20,3,0,District - Chatra *  03,Urban,30-39,28,14,5,4,3,4,10,4,15,6
C4920,20,3,0,District - Chatra *  03,Urban,40-49,13,9,4,2,0,1,14,6,7,5
C4920,20,3,0,District - Chatra *  03,Urban,50-59,9,4,2,0,2,0,13,7,7,3
C4920,20,3,0,District - Chatra *  03,Urban,60-69,11,5,2,1,3,0,9,5,7,5
C4920,20,3,0,District - Chatra *  03,Urban,70-79,6,2,0,1,2,1,9,4,2,0
C4920,20,3,0,District - Chatra *  03,Urban,80-89,1,3,0,0,2,1,1,3,0,0
C4920,20,3,0,District - Chatra *  03,Urban,90+,0,1,0,0,0,0,0,3,0,0
C4920,20,3,0,District - Chatra *  03,Urban,Age not stated,0,0,0,0,0,0,0,0,0,0
C4920,20,4,0,District - Hazaribag  04,Rural,0-4,386,323,33,26,15,19,202,178,54,42
C4920,20,4,0,District - Hazaribag  04,Rural,5-9,443,451,234,197,78,44,677,449,166,108
C4920,20,4,0,District - Hazaribag  04,Rural,10-19,788,720,441,320,164,109,1567,985,457,354
C4920,20,4,0,District - Hazaribag  04,Rural,20-29,499,458,228,157,75,53,667,307,379,185
C4920,20,4,0,District - Hazaribag  04,Rural,30-39,471,404,129,105,92,95,537,215,287,161
C4920,20,4,0,District - Hazaribag  04,Rural,40-49,416,365,87,71,101,118,536,207,196,124
