Table Name,State Code,District Code,Tehsil Code,Area Name,Total/ Rural/ Urban,Age-group,Type of disablity - In seeing - Males,Type of disablity - In seeing - Females,Type of disablity - In speech - Males,Type of disablity - In speech - Females,Type of disablity - In hearing - Males,Type of disablity - In hearing - Females,Type of disablity - In movement - Males,Type of disablity - In movement - Females,Type of disablity - Mental - Males,Type of disablity - Mental - Females
C4920,22,9,0,District - Rajnandgaon  09,Urban,30-39,148,100,26,14,12,8,139,69,59,39
C4920,22,9,0,District - Rajnandgaon  09,Urban,40-49,122,65,21,11,11,7,155,60,39,24
C4920,22,9,0,District - Rajnandgaon  09,Urban,50-59,105,73,11,8,21,25,110,58,23,17
C4920,22,9,0,District - Rajnandgaon  09,Urban,60-69,82,107,8,9,14,23,89,71,12,12
C4920,22,9,0,District - Rajnandgaon  09,Urban,70-79,48,60,2,3,28,19,49,47,3,2
C4920,22,9,0,District - Rajnandgaon  09,Urban,80-89,12,16,2,3,8,12,17,17,1,3
C4920,22,9,0,District - Rajnandgaon  09,Urban,90+,0,3,0,0,1,1,3,8,2,1
C4920,22,9,0,District - Rajnandgaon  09,Urban,Age not stated,4,4,1,0,0,0,0,0,0,1
C4920,22,10,0,District - Durg  10,Rural,0-4,582,481,15,24,23,15,272,192,65,47
C4920,22,10,0,District - Durg  10,Rural,5-9,601,517,206,186,101,78,611,433,172,147
C4920,22,10,0,District - Durg  10,Rural,10-19,1240,1037,438,382,277,180,2432,1886,537,448
C4920,22,10,0,District - Durg  10,Rural,20-29,848,751,214,219,176,127,1520,934,436,391
C4920,22,10,0,District - Durg  10,Rural,30-39,904,672,197,172,179,160,1096,687,408,420
C4920,22,10,0,District - Durg  10,Rural,40-49,842,617,111,92,208,184,888,497,250,230
C4920,22,10,0,District - Durg  10,Rural,50-59,820,749,78,72,253,241,881,609,128,136
C4920,22,10,0,District - Durg  10,Rural,60-69,1036,1318,90,84,369,427,1016,911,101,109
C4920,22,10,0,District - Durg  10,Rural,70-79,664,898,31,21,315,317,536,610,38,51
C4920,22,10,0,District - Durg  10,Rural,80-89,220,279,10,8,99,105,188,252,15,18
C4920,22,10,0,District - Durg  10,Rural,90+,32,68,2,3,22,26,48,80,4,7
C4920,22,10,0,District - Durg  10,Rural,Age not stated,10,15,1,0,4,1,7,3,3,0
C4920,22,10,0,District - Durg  10,Urban,0-4,381,319,19,15,9,10,112,82,51,35
C4920,22,10,0,District - Durg  10,Urban,5-9,447,371,101,94,21,27,265,170,109,99
C4920,22,10,0,District - Durg  10,Urban,10-19,972,830,244,207,89,70,1075,739,399,259
C4920,22,10,0,District - Durg  10,Urban,20-29,980,728,155,97,63,47,909,471,365,234
C4920,22,10,0,District - Durg  10,Urban,30-39,856,620,109,81,54,53,592,286,275,223
C4920,22,10,0,District - Durg  10,Urban,40-49,712,485,49,43,45,51,502,208,154,115
C4920,22,10,0,District - Durg  10,Urban,50-59,482,389,39,31,53,50,388,193,57,68
C4920,22,10,0,District - Durg  10,Urban,60-69,377,319,34,16,63,67,326,214,44,35
