Table Name,State Code,Distt.Code,Area Name,Total/Rural/Urban,Age-group,In seeing - Males,In seeing - Females,In Hearing - Males,In Hearing - Females,In Speech - Males,In Speech - Females,In Movement - Males,In Movement - Females,Mental - Males,Mental - Females
C4920,32,13,District-Kollam,Urban,80-89,90,202,93,141,13,20,111,168,23,52
C4920,32,13,District-Kollam,Urban,90+,13,35,18,39,4,2,14,32,5,4
C4920,32,13,District-Kollam,Urban,Age Not Stated,1,2,2,3,1,0,2,3,3,4
C4920,32,14,District-Thiruvananthapuram,Rural,0-4,46,40,106,96,20,16,64,49,25,16
C4920,32,14,District-Thiruvananthapuram,Rural,5-9,76,65,119,104,96,55,96,64,123,84
C4920,32,14,District-Thiruvananthapuram,Rural,10-19,260,213,306,263,170,127,299,191,471,350
C4920,32,14,District-Thiruvananthapuram,Rural,20-29,214,184,287,349,146,168,589,406,559,434
C4920,32,14,District-Thiruvananthapuram,Rural,30-39,198,223,283,323,186,180,786,603,679,558
C4920,32,14,District-Thiruvananthapuram,Rural,40-49,348,390,313,346,155,154,1035,639,671,643
C4920,32,14,District-Thiruvananthapuram,Rural,50-59,458,514,308,328,163,133,1054,608,519,521
C4920,32,14,District-Thiruvananthapuram,Rural,60-69,530,716,262,344,130,98,911,639,238,352
C4920,32,14,District-Thiruvananthapuram,Rural,70-79,399,604,216,305,51,47,419,393,88,168
C4920,32,14,District-Thiruvananthapuram,Rural,80-89,180,276,144,210,8,14,162,224,19,82
C4920,32,14,District-Thiruvananthapuram,Rural,90+,36,74,18,46,1,4,24,63,4,8
C4920,32,14,District-Thiruvananthapuram,Rural,Age Not Stated,2,0,10,7,3,4,7,8,7,7
C4920,32,14,District-Thiruvananthapuram,Urban,0-4,33,31,121,104,19,17,62,49,34,17
C4920,32,14,District-Thiruvananthapuram,Urban,5-9,85,73,120,147,110,73,69,69,119,61
C4920,32,14,District-Thiruvananthapuram,Urban,10-19,273,226,365,299,254,163,293,175,534,358
C4920,32,14,District-Thiruvananthapuram,Urban,20-29,232,159,339,353,220,183,568,392,588,417
C4920,32,14,District-Thiruvananthapuram,Urban,30-39,264,225,368,425,189,196,905,595,666,542
C4920,32,14,District-Thiruvananthapuram,Urban,40-49,345,339,385,434,208,191,1054,628,705,611
C4920,32,14,District-Thiruvananthapuram,Urban,50-59,450,454,348,436,177,147,1156,763,435,510
C4920,32,14,District-Thiruvananthapuram,Urban,60-69,505,611,334,346,128,110,939,672,230,324
C4920,32,14,District-Thiruvananthapuram,Urban,70-79,353,520,232,328,75,56,437,461,81,171
C4920,32,14,District-Thiruvananthapuram,Urban,80-89,163,295,133,221,22,22,167,224,15,49
C4920,32,14,District-Thiruvananthapuram,Urban,90+,15,52,31,39,0,3,25,54,7,11
C4920,32,14,District-Thiruvananthapuram,Urban,Age Not Stated,2,6,0,11,3,3,5,0,8,27
