Table Name,State Code,Distt.Code,Area Name,Total/Rural/Urban,Age-group,In seeing Persons Males,In Hearing Persons Males,In Hearing Persons Females,In Speech Males,In Speech Females,In Movement Males,In Movement  Females,Mental Persons Males,Mental Persons Females
C4920,22,13,District-Dhamtari ,Urban,50-59,27,19,20,12,12,104,55,13,13
C4920,22,13,District-Dhamtari ,Urban,60-69,31,25,29,11,6,91,62,10,7
C4920,22,13,District-Dhamtari ,Urban,70-79,18,22,31,2,5,50,46,3,3
C4920,22,13,District-Dhamtari ,Urban,80-89,4,9,18,1,2,14,21,2,2
C4920,22,13,District-Dhamtari ,Urban,90+,1,3,3,0,0,2,6,0,1
C4920,22,13,District-Dhamtari ,Urban,Age Not Stated,1,1,1,0,0,0,0,0,0
C4920,22,14,District-Uttar Bastar Kanker,Rural,0-4,24,32,25,10,12,46,53,14,14
C4920,22,14,District-Uttar Bastar Kanker,Rural,5-9,47,58,45,75,52,112,67,71,38
C4920,22,14,District-Uttar Bastar Kanker,Rural,10-19,138,137,128,98,90,250,185,176,155
C4920,22,14,District-Uttar Bastar Kanker,Rural,20-29,103,144,102,72,49,341,227,140,155
C4920,22,14,District-Uttar Bastar Kanker,Rural,30-39,100,139,87,43,29,302,207,127,139
C4920,22,14,District-Uttar Bastar Kanker,Rural,40-49,158,151,117,46,25,353,232,107,100
C4920,22,14,District-Uttar Bastar Kanker,Rural,50-59,192,145,121,19,20,342,289,48,77
C4920,22,14,District-Uttar Bastar Kanker,Rural,60-69,232,209,231,16,20,382,454,28,43
C4920,22,14,District-Uttar Bastar Kanker,Rural,70-79,164,133,159,5,11,229,315,12,10
C4920,22,14,District-Uttar Bastar Kanker,Rural,80-89,43,47,72,2,1,82,128,6,5
C4920,22,14,District-Uttar Bastar Kanker,Rural,90+,16,17,21,0,1,30,52,0,3
C4920,22,14,District-Uttar Bastar Kanker,Rural,Age Not Stated,0,1,0,0,0,1,0,0,0
C4920,22,14,District-Uttar Bastar Kanker,Urban,0-4,1,0,1,1,0,7,2,0,0
C4920,22,14,District-Uttar Bastar Kanker,Urban,5-9,3,3,5,3,5,5,5,6,2
C4920,22,14,District-Uttar Bastar Kanker,Urban,10-19,12,8,10,11,8,18,17,19,8
C4920,22,14,District-Uttar Bastar Kanker,Urban,20-29,13,5,9,9,5,34,28,17,16
C4920,22,14,District-Uttar Bastar Kanker,Urban,30-39,10,8,18,5,5,53,51,15,19
C4920,22,14,District-Uttar Bastar Kanker,Urban,40-49,11,12,13,6,4,53,33,14,14
C4920,22,14,District-Uttar Bastar Kanker,Urban,50-59,8,18,7,2,4,51,33,6,4
C4920,22,14,District-Uttar Bastar Kanker,Urban,60-69,9,13,13,0,1,47,28,2,4
C4920,22,14,District-Uttar Bastar Kanker,Urban,70-79,9,13,18,0,0,15,31,0,1
C4920,22,14,District-Uttar Bastar Kanker,Urban,80-89,1,4,4,0,0,11,14,0,0
C4920,22,14,District-Uttar Bastar Kanker,Urban,90+,2,0,5,0,0,0,2,0,0
C4920,22,14,District-Uttar Bastar Kanker,Urban,Age Not Stated,0,0,0,0,0,0,0,0,0
C4920,22,15,District-Bastar,Rural,0-4,101,97,92,16,18,128,86,32,21
C4920,22,15,District-Bastar,Rural,5-9,159,212,164,101,83,204,155,103,71
C4920,22,15,District-Bastar,Rural,10-19,311,366,309,177,162,501,400,224,236
C4920,22,15,District-Bastar,Rural,20-29,219,242,217,124,108,577,343,167,210
C4920,22,15,District-Bastar,Rural,30-39,207,257,189,81,81,513,336,183,181
C4920,22,15,District-Bastar,Rural,40-49,228,281,210,52,54,527,394,144,140
C4920,22,15,District-Bastar,Rural,50-59,259,322,304,31,28,508,372,76,73
C4920,22,15,District-Bastar,Rural,60-69,334,372,429,27,21,535,562,41,43
C4920,22,15,District-Bastar,Rural,70-79,187,198,222,14,16,276,342,11,12
C4920,22,15,District-Bastar,Rural,80-89,46,39,59,1,3,78,131,2,1
C4920,22,15,District-Bastar,Rural,90+,14,12,23,1,1,33,25,2,0
C4920,22,15,District-Bastar,Rural,Age Not Stated,0,1,3,0,0,5,2,2,1
C4920,22,15,District-Bastar,Urban,0-4,8,14,6,1,1,6,3,1,4
C4920,22,15,District-Bastar,Urban,5-9,17,17,10,8,9,30,11,9,14
C4920,22,15,District-Bastar,Urban,10-19,67,50,33,25,12,55,33,41,64
C4920,22,15,District-Bastar,Urban,20-29,27,31,42,24,10,82,53,37,44
C4920,22,15,District-Bastar,Urban,30-39,26,27,29,18,8,99,67,57,35
C4920,22,15,District-Bastar,Urban,40-49,34,40,25,7,7,88,39,39,30
C4920,22,15,District-Bastar,Urban,50-59,41,38,22,5,5,82,56,20,17
C4920,22,15,District-Bastar,Urban,60-69,39,38,33,6,1,80,50,10,13
C4920,22,15,District-Bastar,Urban,70-79,23,19,29,1,1,46,44,3,1
C4920,22,15,District-Bastar,Urban,80-89,4,9,14,0,0,12,16,0,0
C4920,22,15,District-Bastar,Urban,90+,3,3,2,0,0,5,4,0,0
C4920,22,15,District-Bastar,Urban,Age Not Stated,0,0,0,0,0,0,0,0,0
C4920,22,16,District-Narayanpur,Rural,0-4,7,5,8,2,2,7,6,1,2
C4920,22,16,District-Narayanpur,Rural,5-9,13,23,10,10,9,20,7,12,5
C4920,22,16,District-Narayanpur,Rural,10-19,23,22,31,10,16,39,25,17,16
C4920,22,16,District-Narayanpur,Rural,20-29,18,24,19,13,10,50,23,12,10
C4920,22,16,District-Narayanpur,Rural,30-39,18,24,13,6,7,37,24,13,10
C4920,22,16,District-Narayanpur,Rural,40-49,12,38,18,4,4,49,22,7,8
C4920,22,16,District-Narayanpur,Rural,50-59,30,33,37,2,5,52,48,4,4
C4920,22,16,District-Narayanpur,Rural,60-69,49,25,46,2,0,51,93,2,3
C4920,22,16,District-Narayanpur,Rural,70-79,11,8,11,2,2,25,30,2,0
C4920,22,16,District-Narayanpur,Rural,80-89,4,4,4,0,0,7,10,0,0
C4920,22,16,District-Narayanpur,Rural,90+,0,1,1,0,1,2,2,0,0
C4920,22,16,District-Narayanpur,Rural,Age Not Stated,0,0,1,0,0,1,1,1,0
C4920,22,16,District-Narayanpur,Urban,0-4,0,0,1,0,1,1,0,1,1
C4920,22,16,District-Narayanpur,Urban,5-9,4,4,0,1,0,3,2,0,3
C4920,22,16,District-Narayanpur,Urban,10-19,11,5,4,5,3,7,10,8,5
C4920,22,16,District-Narayanpur,Urban,20-29,6,5,4,2,0,8,10,4,6
C4920,22,16,District-Narayanpur,Urban,30-39,4,2,6,0,2,18,10,5,7
C4920,22,16,District-Narayanpur,Urban,40-49,5,3,3,2,3,7,5,3,5
C4920,22,16,District-Narayanpur,Urban,50-59,5,4,4,2,1,12,5,1,2
C4920,22,16,District-Narayanpur,Urban,60-69,2,6,8,0,0,9,4,0,1
C4920,22,16,District-Narayanpur,Urban,70-79,2,0,1,0,0,5,2,0,0
C4920,22,16,District-Narayanpur,Urban,80-89,0,0,2,0,0,2,3,0,0
C4920,22,16,District-Narayanpur,Urban,90+,0,0,1,0,0,1,1,0,0
C4920,22,16,District-Narayanpur,Urban,Age Not Stated,0,0,0,0,0,0,0,0,0
C4920,22,17,District-Dakshin Bastar Dantewada,Rural,0-4,14,21,18,3,5,42,27,16,11
C4920,22,17,District-Dakshin Bastar Dantewada,Rural,5-9,28,63,62,29,21,70,71,31,19
C4920,22,17,District-Dakshin Bastar Dantewada,Rural,10-19,66,121,91,58,49,182,158,56,63
C4920,22,17,District-Dakshin Bastar Dantewada,Rural,20-29,48,112,66,37,37,164,135,46,49
C4920,22,17,District-Dakshin Bastar Dantewada,Rural,30-39,65,87,67,22,19,164,97,48,38
C4920,22,17,District-Dakshin Bastar Dantewada,Rural,40-49,66,116,96,24,16,201,112,23,27
C4920,22,17,District-Dakshin Bastar Dantewada,Rural,50-59,108,125,125,9,5,163,146,17,14
C4920,22,17,District-Dakshin Bastar Dantewada,Rural,60-69,131,89,119,5,10,167,225,12,12
C4920,22,17,District-Dakshin Bastar Dantewada,Rural,70-79,45,39,66,5,4,67,116,5,5
C4920,22,17,District-Dakshin Bastar Dantewada,Rural,80-89,13,9,11,0,0,14,24,0,1
C4920,22,17,District-Dakshin Bastar Dantewada,Rural,90+,6,1,1,0,0,3,5,0,1
C4920,22,17,District-Dakshin Bastar Dantewada,Rural,Age Not Stated,0,1,1,0,0,1,0,0,0
C4920,22,17,District-Dakshin Bastar Dantewada,Urban,0-4,4,3,3,0,0,13,6,3,1
C4920,22,17,District-Dakshin Bastar Dantewada,Urban,5-9,9,25,7,4,7,11,7,8,7
C4920,22,17,District-Dakshin Bastar Dantewada,Urban,10-19,19,17,11,15,12,35,26,16,16
C4920,22,17,District-Dakshin Bastar Dantewada,Urban,20-29,11,17,10,7,5,55,37,18,17
C4920,22,17,District-Dakshin Bastar Dantewada,Urban,30-39,19,24,8,7,11,46,25,17,13
C4920,22,17,District-Dakshin Bastar Dantewada,Urban,40-49,18,14,8,5,3,38,26,7,13
C4920,22,17,District-Dakshin Bastar Dantewada,Urban,50-59,15,12,18,7,3,37,17,6,6
C4920,22,17,District-Dakshin Bastar Dantewada,Urban,60-69,12,8,17,1,1,30,23,2,5
C4920,22,17,District-Dakshin Bastar Dantewada,Urban,70-79,12,7,7,1,0,19,12,0,0
C4920,22,17,District-Dakshin Bastar Dantewada,Urban,80-89,2,1,2,0,0,5,6,0,0
C4920,22,17,District-Dakshin Bastar Dantewada,Urban,90+,1,1,0,0,0,3,1,0,0
C4920,22,17,District-Dakshin Bastar Dantewada,Urban,Age Not Stated,0,0,0,0,0,0,0,0,0
C4920,22,18,District-Bijapur,Rural,0-4,10,28,22,2,2,15,12,3,3
C4920,22,18,District-Bijapur,Rural,5-9,31,31,42,15,15,37,24,8,7
C4920,22,18,District-Bijapur,Rural,10-19,38,72,64,25,29,68,47,33,26
C4920,22,18,District-Bijapur,Rural,20-29,34,105,45,19,15,77,32,19,23
C4920,22,18,District-Bijapur,Rural,30-39,28,61,35,11,10,57,25,13,10
C4920,22,18,District-Bijapur,Rural,40-49,53,75,64,7,1,86,50,21,6
C4920,22,18,District-Bijapur,Rural,50-59,93,73,61,3,1,63,57,17,13
C4920,22,18,District-Bijapur,Rural,60-69,79,57,60,2,2,56,72,2,7
C4920,22,18,District-Bijapur,Rural,70-79,22,21,22,1,0,14,28,0,0
C4920,22,18,District-Bijapur,Rural,80-89,9,6,4,0,0,2,5,0,0
C4920,22,18,District-Bijapur,Rural,90+,1,1,0,1,0,1,4,0,0
C4920,22,18,District-Bijapur,Rural,Age Not Stated,0,0,0,0,0,0,0,0,1
C4920,22,18,District-Bijapur,Urban,0-4,1,2,2,2,0,5,3,2,0
C4920,22,18,District-Bijapur,Urban,5-9,3,6,0,5,4,10,8,2,0
C4920,22,18,District-Bijapur,Urban,10-19,11,15,10,8,3,15,12,10,5
C4920,22,18,District-Bijapur,Urban,20-29,8,7,7,3,1,22,12,3,4
C4920,22,18,District-Bijapur,Urban,30-39,8,14,3,3,5,21,7,6,4
C4920,22,18,District-Bijapur,Urban,40-49,5,10,3,2,0,17,7,4,4
C4920,22,18,District-Bijapur,Urban,50-59,9,5,5,0,3,19,17,5,2
C4920,22,18,District-Bijapur,Urban,60-69,6,4,6,0,0,8,5,1,1
C4920,22,18,District-Bijapur,Urban,70-79,4,0,5,0,0,6,4,0,0
C4920,22,18,District-Bijapur,Urban,80-89,2,0,3,0,0,3,0,0,0
C4920,22,18,District-Bijapur,Urban,90+,0,0,0,0,1,1,1,0,0
C4920,22,18,District-Bijapur,Urban,Age Not Stated,0,0,0,0,0,0,0,0,0
